13:10:56.841, 1709464256833843200, FRONT, 2, True, [677.39807323 212.07907885 690.58746625], 11
13:10:56.841, 1709464256833843200, FRONT, 3, True, [565.32903013 146.38159215 910.37108661], 11
13:10:56.841, 1709464256833843200, FRONT, 4, True, [ 697.35823042  462.70880266 1029.67665153], 10
13:10:56.841, 1709464256833843200, FRONT, 5, True, [644.92943529 480.99081543 783.36950684], 4
13:10:56.841, 1709464256833843200, FRONT, 10, False, [ 707.82199345   36.43281037 1110.24217488], 3
13:10:56.852, 1709464256846881024, BACK , 6, True, [ 442.21654091 -249.45991976  771.94877579], 11
13:10:56.852, 1709464256846881024, BACK , 7, True, [ 457.73289909 -328.10966669  800.78286173], 17
13:10:56.852, 1709464256846881024, BACK , 8, True, [528.26438694  56.27576605 857.10419982], 11
13:10:56.852, 1709464256846881024, BACK , 9, True, [ 514.21401518 -392.23929945  907.99010182], 8
13:10:57.033, 1709464257026480384, FRONT, 0, True, [669.24831494 308.92561195 504.38684299], 11
13:10:57.033, 1709464257026480384, FRONT, 1, True, [711.63987512 -53.40347315 577.86122888], 12
13:10:57.033, 1709464257026480384, FRONT, 2, True, [679.38858668 212.90234059 690.97191086], 11
13:10:57.033, 1709464257026480384, FRONT, 3, True, [561.30854803 145.85726443 907.1021179 ], 11
13:10:57.033, 1709464257026480384, FRONT, 4, True, [ 697.35190987  462.70615685 1028.94170352], 11
13:10:57.033, 1709464257026480384, FRONT, 5, True, [642.94146139 480.2590295  783.44612287], 4
13:10:57.033, 1709464257026480384, FRONT, 10, False, [ 707.82199345   36.43281037 1110.24217488], 3
13:10:57.043, 1709464257039761664, BACK , 6, True, [ 442.1946104  -248.97068168  770.92167359], 10
13:10:57.043, 1709464257039761664, BACK , 7, True, [ 458.74275809 -328.34564381  801.21530716], 17
13:10:57.043, 1709464257039761664, BACK , 8, True, [528.27280966  56.28668654 857.68490278], 11
13:10:57.043, 1709464257039761664, BACK , 9, True, [ 513.20929709 -392.49214304  907.44798455], 9
13:10:57.229, 1709464257220119296, FRONT, 0, True, [669.22561814 310.35294056 504.38198959], 11
13:10:57.230, 1709464257220119296, FRONT, 1, True, [713.66066119 -54.62585456 577.99199483], 12
13:10:57.230, 1709464257220119296, FRONT, 2, True, [682.39147594 213.06066818 691.55223845], 11
13:10:57.230, 1709464257220119296, FRONT, 3, True, [563.32374169 145.80709319 908.73604545], 11
13:10:57.230, 1709464257220119296, FRONT, 4, True, [ 696.36377871  461.64547811 1028.38259085], 10
13:10:57.230, 1709464257220119296, FRONT, 5, True, [645.93836046 481.36296161 785.06820149], 4
13:10:57.231, 1709464257220119296, FRONT, 10, True, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:57.241, 1709464257235617792, BACK , 6, True, [ 445.22493477 -249.30787826  772.61688821], 11
13:10:57.242, 1709464257235617792, BACK , 7, True, [ 456.73035829 -328.39255538  800.36007009], 17
13:10:57.242, 1709464257235617792, BACK , 8, True, [525.26516595  55.90554116 856.85300223], 12
13:10:57.242, 1709464257235617792, BACK , 9, True, [ 516.26368417 -393.40209188  910.23649009], 8
13:10:57.441, 1709464257430730752, FRONT, 0, True, [670.24572527 309.08767659 504.37027309], 11
13:10:57.441, 1709464257430730752, FRONT, 1, True, [712.64977683 -54.38873845 577.18402317], 12
13:10:57.441, 1709464257430730752, FRONT, 2, True, [679.39477497 212.90493104 691.69147999], 11
13:10:57.442, 1709464257430730752, FRONT, 3, True, [563.31464691 147.05766111 909.97830607], 11
13:10:57.442, 1709464257430730752, FRONT, 4, True, [ 692.35918951  461.07485882 1026.86456369], 10
13:10:57.442, 1709464257430730752, FRONT, 5, True, [642.94146139 480.2590295  783.44612287], 4
